@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R2

@attribute ORDER_ID numeric
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
3294,yes,no,yes,yes,check,?,2.2006,?,29.5,Monday,1,104792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,31.1,0,0
3295,yes,no,yes,no,credit_card,Visa,7.2005,yes,57.8,Wednesday,1,106821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3298,no,no,yes,no,check,?,7.2006,?,6.5,Saturday,1,505555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3299,no,no,yes,no,credit_card,Eurocard,9.2006,yes,54.5,Monday,1,401893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,12.89,0,0
3301,yes,no,yes,no,credit_card,Eurocard,5.2005,yes,18,Wednesday,1,400925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,6,yes,0,0,?,?
3307,yes,yes,no,no,credit_card,Eurocard,7.2006,yes,56,Wednesday,1,602677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,7.96,0,0
3309,yes,no,yes,no,check,?,7.2007,?,23.5,Sunday,1,500124,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3312,yes,yes,yes,no,credit_card,Visa,11.2005,yes,123.4,Sunday,3,106310,408605,502845,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,12,no,2,116.34,0,0
3313,yes,no,yes,no,check,?,5.2007,?,51,Friday,1,103397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3314,yes,no,yes,yes,check,?,10.2005,?,52.79,Wednesday,2,204341,105685,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,3,363.15,0,1
3316,yes,no,yes,no,credit_card,Eurocard,11.2006,yes,93,Saturday,2,601371,206959,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,23.03,1,1
3318,yes,no,yes,no,check,?,1.2007,?,62,Friday,1,106284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,50.7,0,1
3319,yes,no,yes,no,check,?,9.2007,?,62,Friday,1,106858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,120.21,0,0
3320,yes,no,yes,no,check,?,10.2005,?,19.99,Tuesday,1,409200,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,35.36,0,0
3322,yes,no,yes,no,check,?,1.2005,?,5.2,Friday,1,400172,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,yes,0,0,?,?
3323,no,no,no,no,debit_note,?,7.2007,yes,8.5,Saturday,1,508997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3324,yes,yes,yes,no,check,?,8.2005,?,18.2,Friday,1,106590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3325,yes,no,no,no,credit_card,Visa,10.2006,yes,19.99,Friday,1,402697,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,112.72,0,0
3327,yes,no,no,no,credit_card,Eurocard,2.2006,yes,18.5,Saturday,1,204553,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3328,yes,yes,yes,no,check,?,4.2005,?,26,Friday,1,607317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3329,yes,no,yes,no,check,?,2.2007,?,19.99,Sunday,1,107255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3331,yes,no,yes,no,check,?,6.2005,?,34.5,Monday,1,407570,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,11,no,1,29.1,0,0
3332,yes,yes,yes,no,check,?,8.2007,?,35.55,Saturday,2,109121,404935,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,1,77.53,0,0
3333,yes,yes,no,no,credit_card,Eurocard,4.2005,yes,62,Sunday,1,201216,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3336,yes,yes,yes,no,check,?,12.2005,?,56,Thursday,1,602677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3337,yes,no,no,no,credit_card,Eurocard,9.2006,yes,12.6,Monday,1,402294,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,3,255.12,0,0
3339,no,no,no,no,credit_card,Visa,2.2006,yes,10.8,Sunday,1,101511,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
3340,no,no,no,no,credit_card,Visa,2.2005,yes,19.99,Thursday,1,408097,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,135.7,1,1
3341,yes,no,no,no,credit_card,Eurocard,4.2006,yes,26,Monday,1,404485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3342,no,no,yes,no,check,?,8.2006,?,51,Tuesday,1,507610,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,103.08,0,1
3344,yes,yes,yes,no,credit_card,Eurocard,9.2006,yes,16,Monday,1,609725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3345,yes,no,yes,yes,check,?,6.2006,?,97.5,Saturday,3,409121,309121,300925,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3347,yes,no,no,no,credit_card,Visa,10.2006,yes,51,Thursday,1,507610,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,20.72,0,0
3350,yes,no,no,no,debit_note,?,8.2007,yes,10.8,Sunday,1,203136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,19,yes,0,0,?,?
3354,yes,no,yes,no,check,?,1.2007,?,51,Sunday,1,404134,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
3357,yes,no,no,no,credit_card,Eurocard,9.2007,no,19.99,Saturday,1,207255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3358,yes,no,yes,no,check,?,9.2007,?,37,Monday,1,603136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3359,yes,no,yes,no,credit_card,Visa,6.2007,yes,10.8,Sunday,1,302133,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3363,yes,no,yes,no,check,?,8.2005,?,26,Sunday,1,107171,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,14.3,0,0
3364,yes,no,yes,no,credit_card,Visa,10.2005,no,26,Thursday,1,204258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3365,yes,no,yes,no,credit_card,Eurocard,9.2006,yes,18.2,Wednesday,1,400293,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3366,no,no,yes,no,check,?,5.2006,?,29.99,Tuesday,1,305685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,yes,13,no,1,83.85,0,0
3367,no,no,yes,no,credit_card,Eurocard,12.2005,no,56,Friday,1,200578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,3,172.44,0,1
3368,yes,no,yes,no,check,?,9.2007,?,42.8,Friday,1,504485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,85.59,1,1
3369,yes,yes,yes,no,credit_card,Visa,10.2005,yes,163.49,Wednesday,5,601893,100767,303367,207046,600953,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,3,yes,0,0,?,?
3371,yes,no,yes,no,check,?,3.2005,?,26,Wednesday,1,409183,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,142.62,0,0
3372,yes,yes,yes,no,debit_card,debit_card,8.2007,yes,42.8,Thursday,1,608997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,0,0,?,?
3373,no,no,yes,no,credit_card,Amex,7.2007,yes,158.5,Wednesday,4,208801,406036,306284,406781,?,?,?,?,?,?,no,no,yes,no,no,no,no,no,no,no,no,no,13,no,1,64.16,1,1
3374,yes,no,yes,no,check,?,6.2007,?,17.5,Tuesday,1,408499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,35.43,0,0
3375,yes,no,no,no,credit_card,Eurocard,2.2006,yes,23.5,Tuesday,1,407255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3376,yes,no,yes,no,check,?,1.2007,?,43.5,Monday,1,408801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,36.57,0,0
3377,yes,no,yes,no,debit_card,debit_card,7.2005,yes,14.5,Sunday,1,402062,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,0,0,?,?
3381,yes,no,yes,no,check,?,11.2005,?,37,Sunday,1,409333,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3385,yes,no,yes,no,debit_card,debit_card,3.2005,yes,43.5,Saturday,1,400072,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,0,0,?,?
3387,yes,no,yes,no,check,?,2.2007,?,56.1,Monday,3,201619,202410,501796,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3392,no,no,yes,no,check,?,9.2005,?,32.8,Thursday,1,507046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
3393,yes,no,yes,no,check,?,9.2006,?,86.2,Thursday,2,402243,301893,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,3,404.85,0,1
3395,yes,no,yes,no,check,?,11.2006,?,61,Thursday,2,409102,107046,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3396,yes,no,yes,no,credit_card,Visa,3.2005,yes,8.5,Monday,1,409662,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
3397,no,yes,no,no,credit_card,Visa,5.2007,yes,46.99,Sunday,2,606310,404522,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3399,yes,no,no,no,credit_card,Eurocard,5.2007,yes,42.8,Sunday,1,209121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3402,yes,yes,yes,no,credit_card,Visa,12.2006,yes,23.5,Sunday,1,407255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3403,yes,yes,yes,no,check,?,1.2006,?,17.8,Sunday,1,203397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,31,3,3
3405,yes,no,yes,no,check,?,4.2007,?,8.5,Sunday,1,205431,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,44.17,0,2
3406,yes,no,yes,no,check,?,7.2006,?,39.5,Friday,1,405685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3407,no,no,yes,no,credit_card,Eurocard,9.2006,yes,184.39,Friday,4,204935,404242,207344,407046,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,10.9,0,0
3408,yes,no,yes,no,check,?,5.2005,?,34.5,Wednesday,1,105431,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3413,yes,no,yes,no,check,?,1.2007,?,52,Monday,1,204935,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,24.66,0,0
3414,no,no,no,no,debit_note,?,6.2007,no,52,Tuesday,1,100925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3415,yes,no,yes,no,check,?,5.2006,?,14.5,Wednesday,1,509102,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,1,60.5,0,2
3417,yes,no,no,no,credit_card,Visa,4.2005,yes,23.5,Wednesday,1,207162,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3419,yes,no,no,no,credit_card,Eurocard,6.2005,yes,37,Friday,1,603136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3420,yes,no,yes,no,check,?,7.2006,?,5.2,Saturday,1,200147,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,11,yes,0,0,?,?
3422,yes,no,no,no,credit_card,Eurocard,10.2007,yes,41.3,Sunday,2,204242,307699,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3423,yes,no,yes,yes,credit_card,Eurocard,5.2005,yes,18,Saturday,1,401856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,yes,no,no,no,no,15,no,2,106.28,0,1
3425,yes,no,yes,no,check,?,5.2007,?,55.5,Wednesday,2,104792,607317,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,7,no,2,69.54,0,0
3427,yes,no,yes,no,debit_note,?,1.2007,yes,9.99,Monday,1,406929,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,159.67,0,0
3428,yes,no,yes,no,check,?,7.2007,?,31.9,Saturday,1,100953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3429,yes,no,yes,no,check,?,2.2006,?,10.8,Sunday,1,508889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3430,yes,no,yes,yes,check,?,4.2007,?,42.8,Friday,1,504485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,5.74,0,0
3431,yes,no,yes,no,check,?,10.2006,?,51,Saturday,1,208889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,31.48,0,0
3432,yes,no,yes,no,check,?,3.2007,?,44,Saturday,1,202090,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,5,yes,0,0,?,?
3433,no,no,yes,no,check,?,8.2005,?,54.5,Saturday,1,403367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3436,yes,no,no,no,credit_card,Eurocard,6.2007,yes,167.5,Sunday,3,103397,507317,209500,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,73.11,0,0
3437,yes,no,yes,no,debit_note,?,11.2005,yes,54.5,Saturday,1,200061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3439,no,no,yes,no,check,?,7.2006,?,6.5,Wednesday,1,202681,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
3440,yes,no,yes,no,debit_card,debit_card,7.2006,yes,168.6,Saturday,5,202399,409826,202133,501511,403772,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,0,0,?,?
3441,yes,no,no,no,credit_card,Eurocard,8.2007,yes,32.8,Saturday,1,500767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,13,yes,0,0,?,?
3443,no,no,no,no,credit_card,Visa,7.2006,yes,47.3,Friday,2,109006,202133,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3446,yes,no,yes,no,credit_card,Eurocard,6.2005,yes,46.5,Sunday,1,403639,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,278.81,0,0
3447,yes,no,yes,no,credit_card,Eurocard,4.2007,yes,68.4,Monday,1,401796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3449,yes,no,no,no,credit_card,Amex,6.2007,yes,5.2,Sunday,1,604485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3450,yes,no,yes,no,credit_card,Visa,7.2007,yes,68.4,Wednesday,1,107344,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,17.33,0,0
3452,yes,no,yes,yes,check,?,7.2007,?,42.8,Sunday,1,406685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,14,no,2,29.42,0,0
3453,yes,no,yes,no,check,?,1.2005,?,52,Monday,1,402278,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,7,yes,0,0,?,?
3456,yes,yes,no,no,credit_card,Eurocard,6.2006,yes,42.8,Saturday,1,406685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,25.07,0,0
3457,yes,no,yes,no,check,?,7.2006,?,56,Wednesday,1,409670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,52.24,0,0
3460,yes,no,no,no,credit_card,Eurocard,3.2006,yes,52.79,Saturday,2,102697,305580,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,67.59,0,0
3461,yes,yes,yes,no,check,?,10.2007,?,31.9,Saturday,1,100061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,67.18,0,0
3462,no,no,yes,no,check,?,9.2005,?,18.2,Saturday,1,103776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3463,yes,no,no,no,debit_card,debit_card,3.2006,yes,19.6,Saturday,2,405378,105338,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,0,0,?,?
3465,no,no,yes,no,check,?,6.2007,?,17.8,Friday,1,204792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3466,yes,no,yes,no,check,?,5.2005,?,46.5,Thursday,1,206520,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3467,yes,yes,no,no,debit_note,?,9.2007,yes,61.99,Monday,2,102090,409725,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3469,yes,yes,yes,no,check,?,8.2006,?,70.8,Wednesday,3,404765,202123,402089,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3471,yes,no,yes,no,check,?,1.2005,?,9.8,Saturday,1,202634,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3472,yes,no,no,no,credit_card,Eurocard,9.2007,yes,5.2,Saturday,1,204921,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,24.77,0,0
3474,yes,no,no,no,credit_card,Visa,1.2005,yes,51,Friday,1,407300,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,14.77,1,1
2957,no,no,yes,no,credit_card,Eurocard,8.2006,yes,10.8,Tuesday,1,406310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
2958,yes,no,yes,no,credit_card,Eurocard,10.2006,yes,56,Friday,1,200578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
2959,no,no,no,no,credit_card,Eurocard,11.2007,yes,17.8,Sunday,1,400578,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,27.16,1,1
2960,yes,no,yes,no,debit_note,?,12.2007,yes,62.5,Saturday,2,401223,404258,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
2961,yes,no,yes,no,check,?,10.2005,?,24.3,Monday,2,105338,304077,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
2963,yes,no,yes,no,check,?,4.2007,?,18.5,Thursday,1,509670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,26.18,0,0
2964,yes,yes,yes,no,check,?,7.2006,?,56,Wednesday,1,102454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
2965,yes,no,yes,no,check,?,11.2006,?,18.2,Thursday,1,600953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
2966,yes,no,yes,no,check,?,11.2007,?,76.3,Monday,2,405643,407359,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,33.38,0,0
2970,yes,no,yes,no,check,?,5.2007,?,64.5,Monday,1,401648,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,18,no,4,208.6,1,1
2972,yes,no,yes,no,debit_note,?,11.2007,no,249.1,Saturday,7,104765,206398,501371,102677,409013,404765,304485,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
2974,yes,no,yes,yes,check,?,7.2006,?,22.95,Thursday,1,108499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,128.14,0,0
2978,yes,yes,yes,no,credit_card,Amex,11.2007,yes,43.8,Wednesday,2,609500,404765,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,20.41,0,0
2981,yes,no,no,no,credit_card,Eurocard,12.2006,yes,68.4,Thursday,1,606284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
2982,yes,no,no,no,credit_card,Visa,12.2007,yes,68.4,Monday,1,405965,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,42.08,1,1
2983,yes,no,yes,no,check,?,5.2005,?,18.2,Friday,1,408143,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,25.51,0,1
2989,yes,no,yes,no,debit_note,?,11.2006,yes,31.9,Saturday,1,105580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,40.73,0,0
2990,yes,no,yes,no,check,?,11.2007,?,29.5,Monday,1,408777,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
2991,yes,no,yes,no,credit_card,Eurocard,3.2005,yes,56.99,Friday,2,104485,500476,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,44.14,0,0
2992,yes,no,yes,no,check,?,10.2005,?,34.5,Friday,1,101856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
2993,no,no,no,no,debit_note,?,3.2006,yes,22.95,Friday,1,108499,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,13.28,0,0
2994,no,no,yes,no,check,?,5.2006,?,29.5,Sunday,1,404645,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,159.76,0,0
2995,yes,no,yes,no,check,?,11.2007,?,33.3,Tuesday,2,101619,206821,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,51.15,0,0
2996,yes,yes,yes,no,check,?,5.2006,?,5.2,Saturday,1,604485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,256.7,0,0
2997,yes,no,yes,no,check,?,2.2007,?,17.8,Saturday,1,406811,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
2998,yes,yes,yes,no,check,?,1.2006,?,44,Tuesday,1,306858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,2,24.46,0,0
3000,yes,no,yes,no,debit_note,?,5.2005,yes,92.7,Friday,3,509102,202634,205284,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,10,no,1,13.84,3,3
