@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1

@attribute CLASS {no,yes}
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
no,yes,yes,no,no,credit_card,Eurocard,8.2005,yes,19.99,Wednesday,1,500214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,yes,yes,no,check,?,10.2007,?,78.39,Wednesday,2,205958,409101,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,check,?,3.2005,?,16,Monday,1,208997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,131.93,0,2
no,yes,no,yes,yes,check,?,10.2007,?,68.4,Sunday,1,205284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,7.77,3,3
no,yes,no,yes,no,check,?,12.2005,?,30.79,Friday,2,202454,204645,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,43.44,1,2
no,yes,no,yes,no,check,?,8.2006,?,41.5,Wednesday,2,603950,400925,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,yes,yes,yes,credit_card,Eurocard,1.2005,yes,129.89,Sunday,4,201619,200061,100147,202677,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,165.74,0,1
no,yes,no,no,no,credit_card,Visa,8.2007,yes,83.2,Saturday,3,201371,504792,502611,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,26.35,0,0
no,yes,no,yes,no,check,?,8.2005,?,23.5,Thursday,1,404735,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,30.89,0,0
no,yes,no,yes,no,credit_card,Eurocard,7.2005,yes,5.2,Saturday,1,502611,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,yes,no,check,?,1.2005,?,46.5,Saturday,1,400329,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,9.2006,yes,51,Friday,1,208889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,6.1,0,0
no,yes,yes,yes,no,check,?,12.2005,?,54.5,Saturday,1,406398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,149.34,0,0
no,yes,no,yes,no,check,?,7.2005,?,81.4,Sunday,4,608997,507359,200476,204723,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,5,no,2,36.74,0,1
no,yes,no,yes,no,debit_note,?,8.2007,yes,14.5,Saturday,1,602845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
yes,no,no,yes,no,check,?,7.2006,?,8.5,Sunday,1,400953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,8.2007,yes,17.8,Tuesday,1,109006,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,yes,no,14,no,1,33.29,0,0
no,yes,yes,yes,no,check,?,9.2006,?,6.5,Tuesday,1,406203,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,61.53,0,2
no,yes,no,no,no,credit_card,Eurocard,8.2007,yes,31.9,Saturday,1,102677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,20,no,1,46.73,0,0
no,yes,no,yes,no,check,?,4.2006,?,54.5,Sunday,1,104258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,9,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,4.2007,yes,100.5,Sunday,3,103776,107610,406685,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,195.67,0,0
no,no,no,yes,no,check,?,3.2006,?,81,Sunday,2,202448,400058,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,4,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2007,?,64.5,Wednesday,1,608801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,yes,no,yes,no,check,?,2.2007,?,98.8,Thursday,2,400959,406284,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,yes,no,yes,no,check,?,3.2006,?,17.99,Monday,1,201796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,73.1,0,0
no,no,yes,yes,no,credit_card,Eurocard,8.2006,yes,51,Sunday,1,400738,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,39.3,1,1
no,yes,no,yes,no,check,?,11.2007,?,53.99,Wednesday,2,508801,209736,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,18.97,0,0
no,yes,no,yes,no,credit_card,Visa,8.2006,yes,64.5,Sunday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,20.63,0,0
no,yes,no,yes,no,check,?,2.2007,?,84.4,Monday,2,402496,400058,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,no,yes,no,check,?,8.2006,?,26,Wednesday,1,106398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,93.3,0,0
no,yes,no,no,no,credit_card,Visa,4.2007,yes,61.7,Saturday,2,309102,409386,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2005,?,64.5,Saturday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,71.47,0,0
no,no,no,yes,no,check,?,2.2005,?,62,Sunday,1,106858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,no,yes,yes,no,check,?,12.2005,?,14.5,Sunday,1,403397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,16.99,0,1
no,yes,no,yes,no,check,?,3.2007,?,66.3,Tuesday,2,104077,205431,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,9.33,0,0
yes,yes,no,no,no,credit_card,Visa,6.2005,yes,42.8,Sunday,1,406685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,6.94,0,0
no,yes,no,no,no,credit_card,Eurocard,3.2006,yes,52.7,Saturday,3,400925,603639,109102,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,no,no,no,no,debit_card,debit_card,7.2005,yes,17.8,Tuesday,1,401511,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,8.73,0,0
no,yes,no,yes,no,check,?,1.2006,?,56,Thursday,1,401967,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
yes,yes,no,yes,yes,check,?,1.2007,?,81.99,Saturday,2,609006,404504,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,5,no,2,54.68,0,1
no,no,no,yes,no,credit_card,Eurocard,1.2005,yes,64.5,Tuesday,1,308889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,36.18,0,0
yes,yes,no,no,no,credit_card,Visa,9.2007,yes,62,Saturday,1,102845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,yes,no,no,no,no,no,8,yes,0,0,?,?
no,no,yes,yes,no,check,?,10.2007,?,43.5,Monday,1,309102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,no,no,no,no,debit_note,?,7.2006,yes,43.5,Saturday,1,405643,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,179,0,0
no,yes,no,no,no,credit_card,Eurocard,10.2005,yes,42.8,Saturday,1,404269,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,15.99,0,2
no,yes,no,yes,no,debit_note,?,6.2005,yes,19.99,Saturday,1,408097,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,13.55,0,0
no,yes,no,yes,no,check,?,6.2007,?,32.8,Saturday,1,105685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,98.24,0,0
no,yes,no,yes,no,check,?,4.2007,?,54.5,Sunday,1,106310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,yes,yes,no,debit_note,?,6.2006,yes,52,Sunday,1,402278,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,no,no,yes,no,debit_note,?,7.2006,yes,101.5,Saturday,2,102133,309121,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,3,158.25,0,3
no,yes,no,no,no,debit_card,debit_card,4.2006,yes,18.2,Sunday,1,400035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,12.2007,yes,97.3,Friday,2,306284,601893,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,7.2006,yes,41,Sunday,1,406406,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,yes,yes,no,credit_card,Visa,7.2007,yes,137.39,Wednesday,5,408097,306858,108500,401856,207162,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,yes,check,?,9.2005,?,9.8,Tuesday,1,207171,?,?,?,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,6,no,1,15.94,0,0
no,yes,no,yes,no,check,?,7.2005,?,28.6,Saturday,2,609725,206507,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,9.2006,yes,54.5,Wednesday,1,406398,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,no,yes,no,credit_card,Eurocard,9.2006,yes,104.6,Saturday,3,406284,101511,404134,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,12.77,0,2
no,yes,no,yes,no,check,?,2.2007,?,43.5,Tuesday,1,600124,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,13,no,2,274.56,0,0
no,yes,yes,yes,yes,check,?,9.2006,?,37,Sunday,1,206504,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,check,?,6.2005,?,34.5,Wednesday,1,205580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,104.1,0,0
no,no,yes,yes,no,check,?,8.2007,?,70.5,Sunday,2,302845,401893,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,45.12,0,2
no,no,no,yes,no,check,?,5.2005,?,41,Tuesday,1,208801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,debit_card,debit_card,4.2006,yes,56,Thursday,1,409670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,13,no,0,0,?,?
yes,yes,no,yes,no,check,?,5.2006,?,14.5,Thursday,1,602845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,6.2005,yes,29.5,Wednesday,1,403136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
no,yes,no,yes,no,check,?,5.2006,?,12.8,Saturday,1,405555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,6.2007,yes,60.8,Saturday,2,202634,405431,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,15.35,0,2
yes,yes,no,yes,no,check,?,5.2007,?,62.2,Sunday,2,209736,400293,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,2.2007,yes,17.8,Friday,1,307699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,25.96,0,0
no,yes,no,no,no,credit_card,Eurocard,9.2005,yes,49.98,Saturday,2,500953,409200,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,check,?,6.2005,?,37,Sunday,1,403533,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,11.2007,?,12.8,Wednesday,1,109670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,6.2006,yes,51,Tuesday,1,208889,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,41.11,0,0
no,yes,no,yes,no,check,?,7.2007,?,54.5,Wednesday,1,406959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,yes,no,check,?,2.2005,?,64.5,Sunday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,no,no,yes,no,credit_card,Visa,6.2005,yes,31.9,Wednesday,1,402090,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,9.2005,yes,12.8,Wednesday,1,202845,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,yes,yes,no,check,?,12.2007,?,42.8,Friday,1,307317,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,62.9,0,0
yes,yes,no,yes,no,check,?,12.2006,?,41,Tuesday,1,501371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
yes,no,no,yes,no,check,?,3.2005,?,57.8,Tuesday,1,109725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2005,?,52,Wednesday,1,104522,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,138.74,0,0
no,yes,no,yes,no,debit_note,?,8.2005,yes,10.8,Friday,1,203136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,7,yes,0,0,?,?
no,yes,no,yes,no,check,?,4.2007,?,29.99,Wednesday,1,500953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,10.99,0,0
no,yes,no,yes,no,check,?,10.2006,?,50,Friday,2,405643,202681,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,71.92,0,0
no,yes,yes,yes,no,debit_card,debit_card,12.2005,yes,51,Wednesday,1,407300,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,23.77,1,1
no,yes,no,yes,no,credit_card,Eurocard,9.2006,yes,119.2,Thursday,3,404723,604485,402278,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,18.12,1,1
yes,yes,no,no,no,credit_card,Eurocard,7.2006,yes,8.5,Saturday,1,403950,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,no,no,credit_card,Eurocard,8.2007,yes,9.99,Sunday,1,200450,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,56.58,0,0
no,yes,no,yes,no,check,?,5.2005,?,74.49,Sunday,2,209006,204077,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,check,?,3.2007,?,31.9,Saturday,1,102677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,yes,no,no,no,12,no,1,20.96,0,0
no,yes,no,yes,no,check,?,1.2007,?,41,Friday,1,309500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,30.11,0,0
yes,no,no,yes,no,debit_note,?,12.2005,yes,19.99,Sunday,1,409200,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
no,yes,no,yes,no,check,?,10.2006,?,54.5,Wednesday,1,200061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,no,no,yes,no,check,?,8.2007,?,14.5,Tuesday,1,509102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,8.2006,yes,86.3,Sunday,2,404269,600124,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,53.09,0,0
no,yes,no,yes,no,check,?,10.2006,?,26,Saturday,1,207699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,20.4,1,1
no,yes,no,no,no,credit_card,Amex,2.2005,yes,17.8,Sunday,1,205555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,15.43,0,0
no,yes,no,no,no,credit_card,Visa,9.2005,yes,17.8,Friday,1,402243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,yes,yes,no,no,credit_card,Visa,6.2007,yes,9.8,Sunday,1,306310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,23.6,0,3
no,no,no,yes,no,debit_note,?,6.2007,yes,30,Thursday,2,202611,203772,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,48.1,0,0
no,yes,no,no,yes,credit_card,Visa,7.2006,yes,18.5,Saturday,1,304485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,2.2006,yes,6.5,Friday,1,203772,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
no,no,no,no,no,debit_card,debit_card,2.2007,yes,63.6,Sunday,2,402845,400738,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,7.57,0,0
no,yes,no,no,no,credit_card,Amex,12.2006,yes,29.99,Thursday,1,500953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,147.14,0,0
no,yes,yes,yes,no,check,?,2.2005,?,68.4,Tuesday,1,405965,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,no,no,yes,no,check,?,12.2005,?,14.5,Thursday,1,406504,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,38.56,0,1
no,yes,no,yes,no,check,?,12.2007,?,26,Monday,1,404077,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,32.21,2,2
no,yes,no,yes,no,check,?,2.2007,?,80.2,Friday,2,507317,406520,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,0,?,?
no,yes,no,yes,yes,check,?,4.2006,?,87.3,Tuesday,2,404645,207359,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,2,100.12,0,0
no,yes,yes,yes,no,check,?,1.2007,?,64.5,Wednesday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,3,117.27,0,2
no,yes,yes,yes,no,credit_card,Eurocard,9.2006,yes,42.8,Saturday,1,406685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,no,yes,yes,no,check,?,1.2005,?,59.5,Saturday,3,205555,409121,106590,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,no,no,credit_card,Visa,5.2007,yes,35.6,Saturday,2,400578,204792,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,165.37,0,0
no,yes,no,no,no,debit_note,?,11.2007,yes,22.95,Tuesday,1,200214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,2,83.5,0,0
no,no,yes,yes,no,debit_note,?,9.2007,yes,51,Tuesday,1,507610,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
no,yes,yes,yes,no,check,?,12.2005,?,63.6,Saturday,3,105685,304258,400035,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,no,no,no,debit_note,?,2.2005,no,17.5,Monday,1,100476,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
no,yes,no,yes,no,debit_note,?,8.2005,yes,68.4,Monday,1,408289,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,34.63,0,0
no,yes,no,yes,no,check,?,8.2005,?,18,Saturday,1,401856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,no,no,no,no,credit_card,Eurocard,6.2005,yes,37,Friday,1,600925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
no,no,no,no,no,debit_note,?,4.2005,yes,46.5,Tuesday,1,206959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,23.89,0,0
no,yes,no,no,no,credit_card,Eurocard,8.2007,yes,62,Monday,1,106284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,4,327.88,0,0
no,yes,yes,yes,no,check,?,6.2007,?,78.4,Friday,2,400329,203776,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
no,yes,no,yes,yes,check,?,12.2006,?,26.8,Thursday,2,504077,408470,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,45.17,0,0
no,no,yes,no,no,credit_card,Eurocard,1.2007,yes,5.2,Saturday,1,400172,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,1,no,1,23.07,0,0
no,yes,no,yes,no,check,?,5.2005,?,18.5,Friday,1,300124,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,no,no,no,no,credit_card,Visa,9.2005,yes,81.3,Wednesday,2,202246,309006,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,1,82.64,0,0
no,no,no,yes,no,credit_card,Visa,9.2007,yes,49.19,Wednesday,3,204921,106398,207046,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,3,no,1,96.47,0,1
no,yes,yes,yes,no,check,?,7.2006,?,18,Friday,1,207156,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
no,yes,yes,no,no,credit_card,Visa,1.2006,yes,9.99,Monday,1,507255,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
no,yes,yes,yes,no,credit_card,Eurocard,4.2005,yes,205.49,Thursday,9,406897,408499,303950,207610,407162,507359,101511,105958,404723,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,30,0,0
no,no,no,yes,no,check,?,11.2006,?,9.99,Sunday,1,105958,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,63.57,0,0
yes,yes,yes,yes,no,credit_card,Visa,6.2006,yes,85.99,Sunday,2,407741,200578,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
no,no,no,yes,no,check,?,10.2006,?,12.6,Monday,1,204944,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,6.94,0,0
no,yes,no,yes,no,check,?,3.2006,?,72.5,Friday,2,201371,107570,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
